generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1936000,0,-4428.07,-12856.5,1.75715,0.194
1937000,0,-4464.1,-12818.9,0.825041,0.146
1938000,0,-4464.07,-12819.9,0.466939,0.152
1939000,1,-4433.59,-12824.4,4.30165,0.154824
1940000,2,-4424.67,-12838.9,4.51773,0.163
1941000,3,-4401.55,-12873.1,3.45224,0.159455
1942000,0,-4403.41,-12865.1,0.33397,0.177
1943000,0,-4438.56,-12828.7,2.61004,0.16125
1944000,0,-4509.26,-12768.1,0.725963,0.162
1945000,0,-4421.46,-12862.7,0.862804,0.154
1946000,3,-4420.32,-12859.1,2.2584,0.164
1947000,0,-4419.58,-12859.6,0.199602,0.1765
1948000,1,-4418.16,-12861.2,1.43407,0.1945
1949000,0,-4419.12,-12864.6,0.472229,0.156
1950000,0,-4399.63,-12887.2,0.438199,0.141
1951000,1,-4402.83,-12885.2,1.5097,0.168
1952000,0,-4425.7,-12868.7,0.338727,0.159
1953000,0,-4456.27,-12827.5,0.255675,0.156667
1954000,0,-4460.76,-12839.4,0.805404,0.166167
1955000,0,-4460.78,-12849.7,0.992124,0.147
1956000,1,-4448.54,-12833.6,0.435078,0.16525
1957000,3,-4447.96,-12843.7,6.75465,0.158
1958000,2,-4459.38,-12829.2,2.47339,0.1744
1959000,3,-4382.46,-12916.2,5.49999,0.16825
1960000,0,-4381.8,-12924,0.744517,0.18
1961000,0,-4499.54,-12803.1,1.64786,0.137
1962000,0,-4470.31,-12835.9,0.365175,0.16
1963000,1,-4409.57,-12871.3,0.941703,0.17925
1964000,3,-4542.55,-12758.2,1.10864,0.204
1965000,0,-4586.14,-12725.8,1.01178,0.155667
1966000,1,-4315.98,-12980.9,1.74099,0.159
1967000,2,-4472.8,-12816.5,1.72742,0.160815
1968000,0,-4473.34,-12798.6,0.581418,0.157
1969000,2,-4469.56,-12822.4,1.83162,0.1674
1970000,0,-4418.17,-12845.6,0.972957,0.1505
1971000,1,-4427.82,-12845,1.70427,0.1845
1972000,1,-4427.03,-12852.8,3.01731,0.168
1973000,2,-4416.32,-12856.2,0.838338,0.192
1974000,1,-4417.51,-12836.5,1.20979,0.163
