generation,leftchild,rightchild,abstime,betainit,betashift
2676000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4402.75,0.212839
2676000,Carex_quadriflora|KOR|spm00000347,NA,33.1446,1.25921,-0.004359
2676000,Carex_nardina|QUE|spm00001510,NA,28.946,0.347676,-0.0204278
2676000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,32.6628,0.608294,-0.0501503
2676000,Carex_phyllostachys|TUR|spm00005164,NA,31.0933,1.1206,-0.0608804
2677000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4402.75,0.212839
2677000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,32.6476,0.512828,-0.0501503
2678000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4417.83,0.22415
2679000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4468.03,0.200676
2679000,Carex_integra|CAL|spm00000977,NA,32.684,1.22511,-0.0199939
2680000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4383.17,0.200676
2681000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4355.85,0.20131
2682000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4355.85,0.20131
2683000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4386.36,0.212839
2683000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,32.7743,0.309606,0.0706187
2684000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4426.44,0.20131
2685000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4382.39,0.211409
2686000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4445.8,0.199886
2687000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4480.26,0.20975
2687000,Carex_olbiensis|SPA|spm00000586,NA,34.1262,0.340638,-0.0545118
2688000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4466.36,0.172289
2689000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4466.36,0.172289
2690000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4396.18,0.208359
2690000,Carex_pairae|SPA|spm00004403,NA,33.7038,1.78886,-0.0575887
2690000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,32.9978,0.581795,0.0907954
2691000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4396.18,0.208359
2691000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,33.0455,0.526027,0.0907954
2692000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4432.65,0.208359
2692000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,32.8109,0.361237,-0.0343387
2693000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4525.24,0.218097
2694000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4532.82,0.218097
2695000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4383.54,0.21605
2695000,Carex_pellita|CAL|spm00001148,NA,33.5182,0.0655842,-0.00171561
2695000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,32.6878,0.777107,0.0822558
2696000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4356.71,0.21605
2696000,Carex_brysonii|ALA|spm00000655,NA,34.1082,0.845748,0.0476509
2696000,Carex_physodes|TZK|spm00005427,NA,34.0817,0.205985,-0.0358215
2696000,Carex_onoei|CHM|spm00004513,NA,27.2581,0.473835,0.0248367
2696000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,32.699,2.49261,0.08353
2697000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4356.71,0.208651
2697000,Carex_disperma|ASK|spm00001652,NA,31.9102,0.999685,-0.013514
2697000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,33.0509,2.30308,0.08353
2698000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4356.71,0.208651
2698000,Carex_cumberlandensis|ARK|spm00000817,NA,33.6994,0.884399,-0.0305335
2698000,Carex_macrolepis|ITA|spm00000536,NA,32.1292,0.825168,-0.0142056
2698000,Carex_infirminervia|CAL|spm00001398,NA,33.2017,1.2034,-0.0432199
2698000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,32.7357,2.40748,-0.0674165
2698000,Carex_clavispica|EHM|spm00005903,NA,32.332,0.0194361,-0.0398848
2699000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4408.64,0.197298
2699000,Carex_cruscorvi|FLA|spm00000822,NA,33.011,0.581869,0.000884767
2700000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4344.68,0.213682
2701000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4344.68,0.213682
2702000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4587.36,0.213682
2702000,Carex_spartea|NAT|spm00007814,NA,32.3277,1.01493,0.0361856
2703000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4348.88,0.173085
2704000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4467.08,0.167104
2705000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4388.17,0.208631
2705000,Carex_tomentosa|SPA|spm00000568,NA,30.1097,0.142865,0.0189113
2705000,Carex_nardina|QUE|spm00001510,NA,29.4622,2.49939,-0.00235931
2705000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,32.7341,0.840412,0.0153568
2706000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4398.74,0.208631
2706000,Carex_typhina|LOU|spm00001330,NA,34.0628,0.782895,-0.0229603
2706000,Carex_pyrenaica|SPA|spm00000582,NA,33.4039,0.232837,-0.0249665
2706000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,32.7341,0.829294,0.0153568
2707000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4497.32,0.195025
2707000,Carex_ludwigii|NAT|spm00003207,NA,30.7391,0.777195,0.0276069
2708000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4420.75,0.216206
2709000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4398.74,0.173499
2709000,Carex_gaudichaudiana||NCBI_Ford_1659,NA,33.9689,0.839295,-0.0088593
2709000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,32.8415,0.912526,0.00173106
2710000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4398.74,0.191765
2710000,Carex_parvula||spm00003656,Carex_macroprophylla|CHC|spm00003400,33.0233,0.414143,-0.0107643
2711000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4398.74,0.191765
2712000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4465.42,0.214133
2713000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4470.2,0.177684
2713000,Carex_haydenii|WIS|spm00002433,NA,34.0675,1.86525,-0.0530664
2713000,Carex_pulicaris|GRB|spm00005180,NA,34.0787,0.796752,0.118616
2714000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4470.2,0.195951
2715000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4470.2,0.260359
2716000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4470.2,0.214815
2717000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4393.59,0.237183
2718000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4397.49,0.204197
2718000,Carex_alatauensis|AFG|spm00003401,NA,30.1881,0.66975,-0.0494392
2718000,Carex_capensis|CPP|spm00003263,NA,29.2947,0.298014,0.0546227
2719000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4387.39,0.195935
2720000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4504.58,0.195935
2721000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4504.58,0.195935
2721000,Carex_macrolepis|ITA|spm00000536,NA,30.8239,1.12009,0.0415657
2721000,Carex_multispiculata|NAT|spm00003765,NA,28.9126,0.476654,-0.0124238
2722000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4425.5,0.195935
2722000,Carex_furva|SPA|spm00006018,NA,33.3118,0.469788,0.0318219
2723000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4425.5,0.195935
2723000,Carex_hebecarpa|EHM|spm00005738,NA,32.8065,0.095944,0.104536
2723000,Carex_vernacula|CAL|spm00005382,NA,34.0676,0.297714,-0.019748
2723000,Carex_chordorrhiza|BRC|spm00001925,NA,32.782,0.170278,0.0206097
2723000,Carex_distachya|SPA|spm00000588,NA,31.7763,0.00704657,0.0436598
2724000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4412.07,0.189454
2724000,Carex_hebecarpa|EHM|spm00005738,NA,32.645,0.143339,0.104536
2724000,Carex_tristachya_var_pocilliformis|KOR|spm00000352,NA,34.0868,1.20079,-0.0422604
2725000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4424.4,0.189454
2725000,Carex_angustata|CAL|spm00000713,NA,33.667,1.54628,-0.0371359
2725000,Carex_gibba|CHH|spm00005244,NA,26.7813,0.0029632,-0.0280176
2726000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4516.08,0.207867
2726000,Carex_aestivalis|PEN|spm00000681,NA,33.8815,0.0386891,-0.0590623
2726000,Carex_durieui|SPA|spm00004386,NA,31.9847,1.05364,0.00131549
2727000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4514.96,0.201387
2727000,Carex_williamsii|YUK|spm00001969,NA,33.3919,1.01637,-0.0591112
2727000,Carex_durieui|SPA|spm00004386,NA,32.7919,0.000297104,-0.028633
2728000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4433.1,0.227404
2729000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4433.1,0.210749
2729000,Carex_stenantha_var_taisetsuensis|SAK|spm00006798,NA,30.5296,1.46019,-0.0188617
2729000,Carex_gibba|CHH|spm00005244,NA,25.5587,0.570439,-0.00233421
2730000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4433.1,0.284739
2730000,Carex_lainzii|SPA|spm00004371,NA,33.5562,0.309285,-0.0072824
2731000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4433.1,0.192254
2731000,Carex_lenta|KOR|NCBI_Jung_2368,NA,29.054,4.77256,0.0596366
2732000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4433.1,0.192254
2733000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4381.94,0.205141
2733000,Carex_pachystachya|ASK|spm00001864,NA,32.9262,0.363045,-0.0565749
2733000,Carex_davyi|CAL|spm00001459,NA,33.5397,2.48872,-0.00720329
2733000,Carex_socialis|ALA|spm00001288,NA,33.1495,0.138845,0.0685191
2733000,Carex_satsumensis|TAI|spm00005838,NA,25.7663,0.790417,-0.0782711
2734000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4381.94,0.205141
2735000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4425,0.214072
2735000,Carex_gibba|CHH|spm00005244,NA,33.8603,0.519709,-0.0317081
2735000,Carex_tomentosa|SPA|spm00000568,NA,31.0551,0.821629,-0.0175925
2736000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4425,0.214072
2737000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4371.45,0.194575
2737000,Carex_longicruris|EHM|spm00005770,NA,27.5807,0.223821,0.00166385
2738000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4403.47,0.227523
2739000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4473.23,0.237544
2739000,Carex_paniculata_ssp_paniculata|GRC|spm00006108,NA,34.05,1.76322,0.0357618
2739000,Carex_gibba|CHH|spm00005244,NA,33.7389,0.962293,-0.0317081
2739000,Carex_satsumensis|TAI|spm00005838,NA,21.0535,1.06338,-0.0175925
2740000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4415,0.194166
2741000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4414.04,0.196458
2741000,Carex_pachygyna|JAP|spm00002558,NA,31.2301,0.825593,0.0687025
2742000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4414.04,0.196458
2742000,Carex_longipes|EHM|spm00005772,NA,21.5557,0.515999,-0.036683
2742000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,31.9788,0.105735,-0.0670876
2743000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4450.81,0.196458
2744000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4411.02,0.196458
2744000,Carex_infirminervia|CAL|spm00001398,NA,32.8677,0.111425,-0.0106065
2745000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4387.08,0.180194
2746000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4414.24,0.179001
2747000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4414.24,0.268555
2747000,Carex_oligosperma|NWH|spm00001112,NA,32.1328,0.950139,0.0103411
2747000,Carex_lancea|CPP|spm00003764,NA,27.8875,0.0345691,0.00872909
2748000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4414.24,0.268555
2748000,Carex_furva|SPA|spm00006018,NA,33.9419,1.58696,-0.0691885
2749000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4459.2,0.225277
2750000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4469.85,0.24178
2751000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4391.99,0.268555
2752000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4450.59,0.230136
2753000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4488.31,0.207113
2753000,Carex_punicea|NZS|spm00005105,NA,33.7192,2.8445,0.0799859
2753000,Carex_lancea|CPP|spm00003764,NA,28.2389,0.537195,-0.0308969
2754000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4385.08,0.225951
2755000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4390.71,0.225951
2756000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4362.98,0.225951
2756000,Carex_mollicula|JAP|NCBI_Waterway_3667,NA,33.0152,0.429724,0.0443194
2756000,Carex_grayi|TEN|spm00000924,NA,32.1744,0.159767,0.0312126
2756000,Carex_capensis|CPP|spm00003263,NA,26.7349,2.21517,-0.0368019
2757000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4425.51,0.182948
2757000,Carex_filicina|VIE|spm00007873,NA,32.374,0.505345,0.0512062
2757000,Carex_paniculata_ssp_lusitanica|SPA|spm00002563,NA,34.1128,1.60157,0.0808032
2757000,Carex_oedipostyla|SPA|spm00000587,NA,29.0184,0.0119952,-0.0690655
2758000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4425.51,0.186357
2759000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4452.21,0.197046
2759000,Carex_pseudocyperus|MIC|spm00001179,NA,34.0801,0.156263,-0.0139946
2759000,Carex_nubigena|CHC|spm00003362,NA,31.513,0.111945,0.00749094
2759000,Carex_kwangsiensis|CH|NCBI_Liuo_2555,NA,31.5765,0.0165759,-0.0531761
2760000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4434.72,0.186357
2761000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4434.72,0.196506
2762000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4434.72,0.196506
2763000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4471.48,0.196506
2763000,Carex_laevigata|SPA|spm00002938,NA,33.9781,0.623562,0.102392
2763000,Carex_spartea|NAT|spm00007814,NA,32.3069,0.49222,0.0398668
2764000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4471.48,0.196506
2765000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4384.8,0.196506
2765000,Carex_maackii|JAP|spm00002491,NA,34.1657,0.0132465,-0.0150861
2765000,Carex_distachya|SPA|spm00000588,NA,23.0081,1.09262,-0.00223569
2766000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4384.8,0.196506
2767000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4416.41,0.214115
2768000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4401.76,0.166975
2769000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4401.76,0.270218
2769000,Carex_rupestris|FRA|spm00005213,NA,30.1979,2.53547,-0.127817
2769000,Carex_lancea|CPP|spm00003764,NA,28.3111,0.375057,-0.00669679
2770000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4387.35,0.190834
2771000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4422.99,0.221142
2772000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4451.39,0.181018
2773000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4495.24,0.188447
2774000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4441.72,0.183384
2774000,Carex_petasata|UTA|spm00001192,Carex_xerantica|ONT|spm00001913,33.8667,1.74414,-0.00587455
2775000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4441.72,0.183384
2775000,Carex_petasata|UTA|spm00001192,Carex_xerantica|ONT|spm00001913,33.4841,2.18168,-0.00587455
2776000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4448.98,0.183384
2776000,Carex_pedunculata|MAS|spm00001147,NA,27.9612,1.59687,0.000575384
2776000,Carex_petasata|UTA|spm00001192,Carex_xerantica|ONT|spm00001913,33.9746,0.964737,-0.0671383
2777000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4448.98,0.183384
2777000,Carex_hirta|PEN|spm00000947,NA,32.9949,0.253228,0.0128492
2777000,Carex_petasata|UTA|spm00001192,Carex_xerantica|ONT|spm00001913,33.8879,1.2017,-0.0671383
2778000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4448.98,0.219347
2778000,Carex_pilosa|YUG|spm00000563,NA,32.7781,0.959639,-0.0291371
2778000,Carex_petasata|UTA|spm00001192,Carex_xerantica|ONT|spm00001913,33.6236,0.942975,-0.0671383
2779000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4448.98,0.219347
2779000,Carex_petasata|UTA|spm00001192,Carex_xerantica|ONT|spm00001913,32.9542,0.929449,-0.0671383
2780000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4425.97,0.225011
2781000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4417.66,0.212146
2781000,Carex_longipes|EHM|spm00005772,NA,20.0843,2.59689,0.00171275
2782000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4364.04,0.219347
2782000,Carex_pedunculata|MAS|spm00001147,NA,32.1237,0.494035,-0.0469099
2782000,Carex_falcata|CHC|spm00005715,NA,32.7982,0.54183,-0.0269563
2782000,Carex_petasata|UTA|spm00001192,Carex_xerantica|ONT|spm00001913,32.6603,0.677449,0.0920433
2782000,Carex_dissitiflora|JAP|spm00007871,NA,28.6112,0.237134,-0.0335249
2783000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4364.04,0.236763
2783000,Carex_pedunculata|MAS|spm00001147,NA,31.4857,1.33534,-0.0469099
2783000,Carex_petasata|UTA|spm00001192,Carex_xerantica|ONT|spm00001913,32.753,0.587931,0.0920433
2783000,Carex_oedipostyla|SPA|spm00000587,NA,28.582,0.494685,0.0792552
2783000,Carex_dissitiflora|JAP|spm00007871,NA,27.0855,0.139162,-0.0335249
2783000,Carex_dissitiflora|JAP|spm00007871,NA,28.3487,0.181592,-0.0200728
2784000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4478.28,0.236763
2784000,Carex_petasata|UTA|spm00001192,Carex_xerantica|ONT|spm00001913,33.2941,0.660329,0.0920433
2784000,Carex_esenbeckii|EHM|spm00005193,NA,34.0243,2.80724,0.0250456
2785000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4478.28,0.183625
2785000,Carex_petasata|UTA|spm00001192,Carex_xerantica|ONT|spm00001913,33.3537,0.865927,-0.0576471
2786000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4477.86,0.206054
2787000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,4437.33,0.201019
2787000,Carex_kobomugi|VRG|spm00000979,NA,34.0838,0.616387,-0.0046253
2787000,Carex_argunensis|KHA|spm00006472,NA,33.2275,0.0388164,0.00466972
